filename,fen,side_to_move,source_pdf,source_page,source_diagram,detection_source,created_at,corrected_by,illegal_ok
board_20260810_081745_349501.png,7R/p7/1p6/8/8/1P2n1Pn/P3k2P/7K b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,1037,6,contour,2026-08-10T08:17:45Z,ocr-aceito,
board_20260810_081749_082372.png,3r2k1/p1q2ppp/3Npn2/2P5/3Q1P1P/1P6/6P1/5RK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,1037,1,contour,2026-08-10T08:17:49Z,ocr-aceito,
board_20260810_081749_132517.png,4r1k1/p4ppp/b5q1/2QN4/1B3PP1/P7/1PP1r2P/2KR4 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,1037,2,contour,2026-08-10T08:17:49Z,ocr-aceito,
board_20260810_081749_184463.png,3q1rk1/pp3ppp/4n3/1prNR2Q/5P2/8/PP4PP/3R2K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,1037,3,contour,2026-08-10T08:17:49Z,ocr-aceito,
board_20260810_081749_239928.png,r1bn1k1r/ppp2ppp/1b1p3n/2qNp1N1/2B1P2Q/2PP4/PP4PP/R1BK1R2 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,1037,4,contour,2026-08-10T08:17:49Z,ocr-aceito,
board_20260810_081749_291815.png,k6r/rb3R1p/NQ4p1/2p2n2/1p6/8/PPn3PP/6K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,1037,5,contour,2026-08-10T08:17:49Z,ocr-aceito,
board_20260810_081936_502232.png,1Q6/B1qpN1p1/3k4/p1p3p1/8/1p1pR3/8/7K w - - 0 1,w,Niemeijer - Zwarte Magie 100 zwarte dame‑problemen (1945).pdf,13,1,,2026-08-10T08:19:36Z,ocr-aceito,
board_20260810_082616_151380.png,7B/5pq1/3pp3/bp1p4/1P5p/2k1NP2/1R1R4/K7 w - - 0 1,w,Niemeijer - Zwarte Magie 100 zwarte dame‑problemen (1945).pdf,13,1,,2026-08-10T08:26:16Z,ocr-corrigido,
board_20260810_105336_467361.png,r2qkb1r/1b3ppp/p3pn2/1p6/1n1P4/1BN2N2/PP2QPPP/R1BR2K1 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,8,1,contour,2026-08-10T10:53:36Z,ocr-aceito,
board_20260810_105336_509077.png,r2q1k1r/4bp2/p4p2/1p1p1N1p/8/8/PP2QPPP/R2R2K1 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,8,2,contour,2026-08-10T10:53:36Z,ocr-aceito,
board_20260810_105336_560601.png,rnb1k2r/pp5p/2pbp1n1/3pNp1q/2PPP3/PP1B4/2Q3PP/RNB2RK1 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,8,3,contour,2026-08-10T10:53:36Z,ocr-aceito,
board_20260810_105336_614841.png,r3k2r/ppQn3p/3P4/3ppR2/8/PP2q1pP/1B4K1/RN6 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,8,4,contour,2026-08-10T10:53:36Z,ocr-aceito,
board_20260810_105336_666307.png,r3k2r/ppp3pp/2nbbq1n/1B1p4/3Pp3/2P1NP2/PP4PP/RNBQ1RK1 b - - 0 1,b,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,8,5,contour,2026-08-10T10:53:36Z,ocr-aceito,
board_20260810_105336_716708.png,r1b1r1k1/1p2qppp/p4n2/2b5/PnB2P2/2N2Q1P/1PPBN1P1/2KR3R w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,8,6,contour,2026-08-10T10:53:36Z,ocr-aceito,
board_20260810_105536_230507.png,6k1/1bnq1pbp/3p1np1/2pP4/1pP2PP1/1P5P/r1N1Q1BN/2B2RK1 b - - 0 1,b,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,9,1,contour,2026-08-10T10:55:36Z,ocr-aceito,
board_20260810_105536_274321.png,3r1rk1/1bq1bppp/pn2p3/1p1nN1B1/3P4/1BN5/PP2QPPP/3RR1K1 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,9,2,contour,2026-08-10T10:55:36Z,ocr-aceito,
board_20260810_105536_324831.png,3rr1k1/p4pp1/3Pq3/1pp1PN2/5R2/2P1R2p/P2Q2bP/6K1 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,9,3,contour,2026-08-10T10:55:36Z,ocr-aceito,
board_20260810_105536_376354.png,r2q3k/ppp1n1bp/3p1nr1/2PPp3/1P2Ppb1/1QNN4/P4BPP/R1R2BK1 b - - 0 1,b,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,9,4,contour,2026-08-10T10:55:36Z,ocr-aceito,
board_20260810_105536_427291.png,r1b2rk1/ppppqppp/2n5/2b5/2B1P1n1/5P2/PPPQN1PP/R1BNK2R b - - 0 1,b,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,9,5,contour,2026-08-10T10:55:36Z,ocr-aceito,
board_20260810_105536_479258.png,r4rk1/pp2nppp/4p1n1/2PpP2P/6Q1/2qP1N2/P4PP1/R1B2RK1 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,9,6,contour,2026-08-10T10:55:36Z,ocr-aceito,
board_20260810_110024_159565.png,6k1/1pp2p2/p2p2q1/2PPb3/4r3/Pr4PK/2R5/2Q2NR1 b - - 0 1,b,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,10,1,contour,2026-08-10T11:00:24Z,ocr-aceito,
board_20260810_110024_225690.png,2r2rk1/3nbppp/p3q3/3NP3/Ppp2B2/8/1P2QPPP/3R1RK1 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,10,2,contour,2026-08-10T11:00:24Z,ocr-aceito,
board_20260810_110024_368697.png,rnbqk2r/1p1nbp2/p2pp2p/6P1/3NP2B/2N2Q2/PPP3PP/R3KB1R w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,10,4,contour,2026-08-10T11:00:24Z,ocr-aceito,
board_20260810_110024_428434.png,1rb2rk1/2q2pp1/pnpbp2p/4p3/2B5/2N3B1/PPP1QPPP/2KRR3 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,10,5,contour,2026-08-10T11:00:24Z,ocr-aceito,
board_20260810_110024_489699.png,1r5k/6p1/p1pQ1p1p/1q6/1n2N3/1P6/1KP2PPP/3R4 w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,10,6,contour,2026-08-10T11:00:24Z,ocr-aceito,
board_20260810_110530_996736.png,r1b2r2/n1pnqkb1/p2p1pp1/3Pp3/2p1P1P1/2N1BPN1/PP5Q/2KR1B1R w - - 0 1,w,Karpov A - Chess Combinations -World Champions-2 (2011).pdf,10,1,,2026-08-10T11:05:30Z,ocr-aceito,
board_20260810_111212_331247.png,6k1/RP3pr1/4pQp1/4P3/6pP/3q4/5P2/2r2NK1 w - - 0 1,w,,,1,embedded,2026-08-10T11:12:12Z,ocr-aceito,
board_20260810_111233_451125.png,2Rq2k1/1P3pr1/4p1p1/4P3/6pP/8/5P2/3r1NK1 b - - 0 1,b,AAGAARD - Practical Chess Defence.pdf,6,1,embedded,2026-08-10T11:12:33Z,ocr-aceito,
board_20260810_111327_319292.png,1r3rk1/p3qppp/1np1p3/2b1P3/2P1B3/1Q2BR2/PP4PP/2R3K1 b - - 0 1,b,AAGAARD - Practical Chess Defence.pdf,7,1,embedded,2026-08-10T11:13:27Z,ocr-aceito,
board_20260811_082717_762818.png,3brrk1/1p1q4/p2p3p/3Ppb2/2P1Npp1/1P3P2/1P2QBPP/R1R3K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,16,1,embedded,2026-08-11T08:27:17Z,ocr-aceito,
board_20260811_082736_920030.png,rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/1QN2N2/PP2PPPP/R1B1KB1R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,18,1,embedded,2026-08-11T08:27:36Z,ocr-aceito,
board_20260811_082824_652623.png,r2q1rk1/p3bppp/1pp1pB2/4n3/3PP3/1QN5/PP3PPP/2KR1R2 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,19,1,embedded,2026-08-11T08:28:24Z,segunda-opiniao,
board_20260811_083046_748087.png,7k/6p1/2p1p2p/3nPp2/3P1P2/N2q2P1/1Q5P/K7 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,23,2,embedded,2026-08-11T08:30:46Z,ocr-aceito,
board_20260812_051815_798335.png,2r1k2r/1pq1b1p1/p1nppn1p/4p3/4P3/2NR1N1P/PPP1QPP1/R1B3K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,33,3,contour,2026-08-12T05:18:15Z,ocr-corrigido,
board_20260812_051849_115149.png,r3k1nr/p2nppbp/2pp2p1/qp6/3PPPb1/2N1BN2/PPPQB1PP/R4RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,35,1,embedded,2026-08-12T05:18:49Z,ocr-aceito,
board_20260812_052230_612986.png,r1bq1rk1/1pp1npbp/p2p2p1/3Pp2n/1PP1P1P1/2N1BP2/P3N2P/1R1QKB1R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,37,1,embedded,2026-08-12T05:22:30Z,ocr-aceito,
board_20260812_052317_118005.png,r2q1rk1/2p2ppp/2n3b1/1p1pP3/3PN3/4B3/PpB2PPP/1R1Q1RK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,41,1,embedded,2026-08-12T05:23:17Z,ocr-aceito,
board_20260812_052348_438952.png,rr4k1/2pq1ppp/2n5/1p1pP3/3P4/3QB3/PR3PPP/5RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,42,1,embedded,2026-08-12T05:23:48Z,ocr-aceito,
board_20260812_052742_847134.png,r1bqk2r/3n2p1/4pb1p/1p6/8/2N2N2/PpQ2PPP/1K1R1B1R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,49,1,embedded,2026-08-12T05:27:42Z,ocr-corrigido,
board_20260812_052817_148914.png,Q1bq1rk1/3n2p1/4p2p/1p2p3/8/2b2N2/Pp3PPP/1K1R1B1R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,50,1,embedded,2026-08-12T05:28:17Z,ocr-corrigido,
board_20260812_052953_874668.png,2b2r1k/2q3p1/4p2p/4n3/1p2Q2N/2bB4/Pp3PPP/1K1R3R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,53,1,embedded,2026-08-12T05:29:53Z,ocr-aceito,
board_20260812_053147_678374.png,2r5/4r1bk/1p2pqpp/5p2/2nP1N1P/3Q4/P4PP1/BR2R1K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,55,2,embedded,2026-08-12T05:31:47Z,ocr-aceito,
board_20260812_053215_889243.png,rnb1kb1r/pp3pp1/4pq1p/2p5/2PP4/2PB1N2/P4PPP/R1BQK2R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,57,1,embedded,2026-08-12T05:32:15Z,ocr-aceito,
board_20260812_053519_797157.png,r1bqkb1r/pp3pp1/4p2p/8/2P5/3B4/P4PPP/1RBQ1RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,61,3,embedded,2026-08-12T05:35:19Z,ocr-aceito,
board_20260812_054203_244649.png,r4rk1/1p3p1p/2qb2p1/3p4/2nP4/2N1PN2/2Q2PPP/R4RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,64,1,embedded,2026-08-12T05:42:03Z,ocr-aceito,
board_20260812_054240_343532.png,r2q1rk1/pbpn1ppp/1p1bpn2/3p4/2PP4/1PN1PN2/PB2BPPP/R2Q1RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,67,1,embedded,2026-08-12T05:42:40Z,ocr-aceito,
board_20260812_054303_486331.png,r4rk1/pb2qppp/1p1ppn2/3p4/2PPn3/1P2P3/PB1NBPPP/R2Q1RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,68,1,embedded,2026-08-12T05:43:03Z,ocr-aceito,
board_20260812_054529_955284.png,r1r3k1/pb2qppp/1p2pn2/3p4/3P4/1P1BPP2/PB1Q2PP/4RRK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,69,1,contour,2026-08-12T05:45:29Z,ocr-corrigido,
board_20260812_054717_573791.png,2r1n1k1/pbr1qp1p/1p2p1p1/3pP3/3P1P2/1P1BR3/PB1Q2PP/5RK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,70,1,embedded,2026-08-12T05:47:17Z,ocr-aceito,
board_20260812_054819_796450.png,2r4k/pb2q2P/1p6/3Pp3/1Q2p3/1P2R3/PBr3PP/5RK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,71,2,embedded,2026-08-12T05:48:19Z,ocr-aceito,
board_20260812_054902_087794.png,r1b2rk1/pp2bppp/3qpn2/8/1n1P4/2N2N2/PP2QPPP/RBBR2K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,73,1,embedded,2026-08-12T05:49:02Z,ocr-aceito,
board_20260812_055031_593921.png,3r1r2/pp3pkp/2q1pnp1/6Q1/3P4/P7/BP3PPP/R2R2K1 b - - 0 1,b,,,1,embedded,2026-08-12T05:50:31Z,ocr-aceito,
board_20260812_055146_317820.png,2r3k1/p4p1p/1b1q2p1/3P4/1p2Q3/1P4P1/4RPBP/6K1 w - - 0 1,w,,,1,embedded,2026-08-12T05:51:46Z,ocr-aceito,
board_20260812_055330_162869.png,3r2k1/5pb1/2p1p1pp/pq2P3/2R5/1P4BP/P3QPP1/6K1 w - - 0 1,w,,,2,embedded,2026-08-12T05:53:30Z,ocr-aceito,
board_20260812_060057_250302.png,3rr1k1/pp3pp1/2p1bn2/4q3/4P2p/1P6/P1B1QPPP/R2R1NK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,79,1,embedded,2026-08-12T06:00:57Z,ocr-aceito,
board_20260812_060352_287697.png,3r2k1/pp3pp1/2p2P2/8/8/1P3QPp/P1B4P/q4NK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,80,2,contour,2026-08-12T06:03:52Z,ocr-corrigido,
board_20260812_073117_953617.png,2rr2k1/pp3pp1/2p2n2/8/4P1b1/1Pq2PPp/P1B2Q1P/R2R1NK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,80,2,contour,2026-08-12T07:31:17Z,ocr-corrigido,
board_20260812_073206_485542.png,1qr1n1k1/1p1r1p1p/pQbpp1p1/P3P3/4BP2/2N5/1PP3PP/3R1R1K w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,83,1,embedded,2026-08-12T07:32:06Z,ocr-aceito,
board_20260812_073225_821276.png,1r2n3/3R1pkp/pNp1p3/P3P1p1/2P3P1/8/1P5P/7K w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,85,1,embedded,2026-08-12T07:32:25Z,ocr-aceito,
board_20260812_073740_528057.png,r5k1/1pp1qpp1/p1b1p2p/4P3/2BR1P2/P1Q1P1P1/1P5P/6K1 b - - 0 1,b,,,1,embedded,2026-08-12T07:37:40Z,ocr-aceito,
board_20260812_073939_652122.png,rn2rnk1/pbq2pbp/1pp3p1/4p3/1PP1P3/4NNP1/P3QPBP/1RBR2K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,87,2,embedded,2026-08-12T07:39:39Z,ocr-aceito,
board_20260812_074013_574058.png,r4rk1/pppq1pbp/2npbnp1/3Np3/2P5/3PP1P1/PP2NPBP/R1BQ1RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,88,1,embedded,2026-08-12T07:40:13Z,ocr-aceito,
board_20260812_074038_955912.png,2br1rk1/pp2bppp/3p2n1/3P4/4P1n1/1B3NN1/PP1B2PP/R3R1K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,89,1,embedded,2026-08-12T07:40:38Z,ocr-aceito,
board_20260812_074103_255032.png,r4r2/pB3pkp/3p2p1/3P1b2/7q/8/PP1Q1PPP/R3R1K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,90,2,embedded,2026-08-12T07:41:03Z,ocr-aceito,
board_20260812_074120_161905.png,R1n5/5rkp/3p2p1/2rNpq2/1NP4b/7P/4QPP1/5RK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,90,1,embedded,2026-08-12T07:41:20Z,ocr-aceito,
board_20260812_074211_174904.png,r2qk2r/pb3ppp/4pn2/3p4/PP2n3/5NP1/3NPPBP/R2Q1RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,91,1,embedded,2026-08-12T07:42:11Z,ocr-aceito,
board_20260812_074211_226460.png,r1bq1rk1/ppn1ppbp/2p1n1p1/3pP3/3P1N2/5N1P/PPP2PP1/R1BQRBK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,91,2,embedded,2026-08-12T07:42:11Z,ocr-aceito,
board_20260812_074211_278479.png,rn2r1k1/5p1p/b1p2qp1/p3p3/1pB1P3/6QP/PPPN1PP1/2KR3R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,91,3,embedded,2026-08-12T07:42:11Z,ocr-aceito,
board_20260812_074243_322748.png,2r1r1k1/2pq1pbp/Q1pp1np1/8/4P3/2N5/PPP2PPP/R1B2RK1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,94,1,embedded,2026-08-12T07:42:43Z,ocr-aceito,
board_20260812_074301_370177.png,rnb1k2r/pp3p2/2p2p1p/3p4/3P4/2q1P3/P2N1PPP/1R1QKB1R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,95,1,embedded,2026-08-12T07:43:01Z,ocr-aceito,
board_20260812_075420_212496.png,3r2rk/1QR1R1pp/p4p2/8/1P1p4/6P1/q4P2/6K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,983,1,embedded,2026-08-12T07:54:20Z,ocr-aceito,
board_20260812_075801_752685.png,3r3k/1Q5p/p4p2/8/1P4R1/6P1/3p1P1K/1q6 b - - 0 1,b,,,1,embedded,2026-08-12T07:58:01Z,ocr-aceito,
board_20260812_075801_793735.png,2rqr1k1/1p2bppp/p3pn2/3bN1B1/P2P3Q/1B5R/1P3PPP/R5K1 w - - 0 1,w,,,2,embedded,2026-08-12T07:58:01Z,ocr-aceito,
board_20260812_080350_794709.png,r2q1rk1/p3bppp/1pp1pB2/4n3/3PP2P/1QN5/PP3PPP/2KR1R2 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,19,1,embedded,2026-08-12T08:03:50Z,ocr-aceito,
board_20260812_081146_032317.png,rn1qkb1r/1p4p1/p2ppn1p/4p3/4P2N/2N1B3/PPP2PPP/R2QK2R b - - 0 1,b,,,2,contour,2026-08-12T08:11:46Z,ocr-aceito,
board_20260812_081146_082764.png,2r1k2r/1pq1b1n1/p1nppn1p/4p3/4P3/2NR1N1P/PPP1QPP1/R1B3K1 w - - 0 1,w,,,3,contour,2026-08-12T08:11:46Z,ocr-corrigido,
board_20260812_082456_379296.png,r1q2k1r/1p1bb1p1/p3pp1p/4B2R/2P5/3B2Q1/P4PPP/3R2K1 w - - 0 1,w,,,1,embedded,2026-08-12T08:24:56Z,ocr-aceito,
board_20260812_082456_431094.png,r1b1k2r/ppq1bpp1/4p2p/8/2P5/3B1Q2/P4PPP/1RBR2K1 w - - 0 1,w,,,2,embedded,2026-08-12T08:24:56Z,ocr-aceito,
board_20260812_082648_675177.png,3K4/pP6/2PP3P/4Q2P/P3r2p/P2r3P/3n4/5k2 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,69,1,contour,2026-08-12T08:26:48Z,ocr-aceito,
board_20260812_082740_573524.png,2r3k1/pbr1q2p/1p2p1p1/5P2/3Pp3/1P2R3/PB1Q2PP/5RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,71,1,embedded,2026-08-12T08:27:40Z,ocr-aceito,
board_20260812_082917_487870.png,3r4/pp1r1pkp/1q2pnp1/8/3P4/P2R4/BP1Q1PPP/3R2K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,75,1,embedded,2026-08-12T08:29:17Z,ocr-aceito,
board_20260812_083045_902789.png,r2q1rk1/4np1p/p2p1QB1/1p2p3/8/N7/PPP2PPP/R3K2R b - - 0 1,b,,,1,embedded,2026-08-12T08:30:45Z,ocr-aceito,
board_20260812_083357_503717.png,3rr1k1/pp3pp1/2p2n2/8/4P1b1/1Pq2PPp/P1B2Q1P/R2R1NK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,80,1,contour,2026-08-12T08:33:57Z,ocr-aceito,
board_20260812_105601_049200.png,r4rk1/1bqn2pp/p2bpn2/1p4B1/2p1P3/2N2N2/PPB1QPPP/3R1RK1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,87,1,embedded,2026-08-12T10:56:01Z,ocr-aceito,
board_20260813_032721_707276.png,r3k2r/pp1bppbp/n4np1/q2PB3/2Q5/2N1P3/PP3PPP/R3KBNR w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,96,1,embedded,2026-08-13T03:27:21Z,ocr-aceito,
board_20260813_032758_155649.png,rnb1k2r/p2p2pp/1p2p3/q1p2p2/2PP4/P1P5/1B1QPPPP/R3KB1R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,98,1,embedded,2026-08-13T03:27:58Z,ocr-aceito,
board_20260813_032828_558276.png,r1r3k1/5ppp/q3pn2/p1b5/PpN5/1P2PQ2/5PPP/R1NR2K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,102,1,embedded,2026-08-13T03:28:28Z,ocr-aceito,
board_20260813_033052_838286.png,r1r3k1/2q2ppp/3Rp3/p7/PpN1P3/1Pn2Q2/5PPP/4R1K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,104,1,contour,2026-08-13T03:30:52Z,ocr-aceito,
board_20260813_033052_893011.png,r1r3k1/2q2ppp/3R4/p3pQ2/PpN1P3/1P6/4nPPP/4R1K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,104,2,contour,2026-08-13T03:30:52Z,ocr-corrigido,
board_20260813_033127_570055.png,r1r3k1/5ppp/3R4/p3Q3/Ppq1P3/8/5PPP/4R1K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,105,1,embedded,2026-08-13T03:31:27Z,ocr-aceito,
board_20260813_033246_981433.png,5rk1/pp3rpp/2bpp3/8/1QP1P3/P2R2P1/1P3qBP/4R2K b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,106,1,embedded,2026-08-13T03:32:46Z,ocr-aceito,
board_20260813_033247_037646.png,1r1q1rk1/p1p2ppp/3pbn2/2p5/2P1PP1Q/3B4/PP4PP/R2NK2R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,106,2,contour,2026-08-13T03:32:47Z,ocr-aceito,
board_20260813_033247_090851.png,r2q1rk1/pb1nppbp/1p4p1/3p4/3P1P2/1QN1P3/PP1B2PP/2R1KB1R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,106,3,contour,2026-08-13T03:32:47Z,ocr-aceito,
board_20260813_033313_246196.png,5rk1/1p3rpp/3pp3/p1q5/1PP1b3/P1QR2P1/6BP/4R2K w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,107,1,embedded,2026-08-13T03:33:13Z,ocr-aceito,
board_20260813_033345_698189.png,1r1r2k1/p1p2ppp/4b3/2ppP3/2P1nP2/3B4/PP4PP/R2NK2R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,109,1,embedded,2026-08-13T03:33:45Z,ocr-aceito,
board_20260813_033345_750642.png,r2q1rk1/pb3pbp/1p4p1/4P3/3p4/1QN1P3/PP1B2PP/2R1KB1R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,109,2,embedded,2026-08-13T03:33:45Z,ocr-aceito,
board_20260813_033416_440688.png,rnbqk2r/pp2bppp/4p3/3n4/3N4/5N2/PPP2PPP/R1BQKB1R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,113,1,embedded,2026-08-13T03:34:16Z,ocr-aceito,
board_20260813_033449_479393.png,r4rk1/1bqn1ppp/pp2pn2/8/1bPN4/1P1B1N2/PB2QPPP/R2R2K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,114,1,embedded,2026-08-13T03:34:49Z,ocr-aceito,
board_20260813_035821_160659.png,r3r1k1/1bqn1ppp/pp3n2/5N2/1bP1p3/1P1BQN2/PB3PPP/2RR2K1 w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,115,1,embedded,2026-08-13T03:58:21Z,ocr-aceito,
board_20260813_035855_652952.png,r1bqkb1r/2pn1ppp/p1p1p3/3pP3/2PP4/5N2/PP1N1PPP/R1BQK2R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,117,1,embedded,2026-08-13T03:58:55Z,ocr-aceito,
board_20260813_035915_713967.png,r3kb1r/2p2ppp/p3p3/1b1qP3/2pP4/2P1QN2/P4PPP/R1B1K2R b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,118,1,embedded,2026-08-13T03:59:15Z,ocr-aceito,
board_20260813_040022_781841.png,1r2k2r/2p1bppp/p1b1p3/3qP3/2pP3P/2P1QN2/P4PP1/R1B1R1K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,119,1,embedded,2026-08-13T04:00:22Z,ocr-aceito,
board_20260813_040041_360211.png,4k2r/5p2/pp2p3/3bP1P1/2pP4/2P5/P4PN1/R5K1 b - - 0 1,b,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,120,1,embedded,2026-08-13T04:00:41Z,ocr-aceito,
board_20260813_040059_920168.png,r3kb1r/pp1bn1pp/1q2p3/n2pPp2/2pP1B2/P1P2N2/1PQNBPPP/R3K2R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,121,1,embedded,2026-08-13T04:00:59Z,ocr-aceito,
board_20260813_040120_022326.png,4kb1r/pp2n1p1/2r4p/3pPp1P/b1pP1B1N/PqP5/1P1QBP2/R3K2R w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,122,1,embedded,2026-08-13T04:01:20Z,ocr-aceito,
board_20260813_040145_078642.png,7r/pp2kB2/1q5p/3pPp2/b1pP4/P1P2P2/1P1Q4/5R1K w - - 0 1,w,Secrets of Chess Training School of Future Champions 1_ao_5.pdf,123,1,embedded,2026-08-13T04:01:45Z,ocr-aceito,
